category,data_type,geography_type,geography_name,year,quarter,entity_type,entity_name,count,amount,metric_type,latitude,longitude,success,code,response_timestamp,coordinate_index,text_value,file_source,processed_at,response_timestamp_clean,year_quarter,amount_crores,count_millions,location_name,state_clean,country,region,has_coordinates,entity_level
top,transaction,country,india,2024,1,pincode,262308,43498.0,49878965.83101928,TOTAL,29.0588,76.0856,True,SUCCESS,1630501489251.0,,,top/transaction/country/india/state/uttarakhand/2018/3.csv,2025-07-12 09:12:07.317347,2021-09-01 13:04:49.251,2024-Q1,4.99,0.043,Pincode 262308,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,263145,120274.0,74363964.82594573,TOTAL,29.0588,76.0856,True,SUCCESS,1630501489251.0,,,top/transaction/country/india/state/uttarakhand/2018/3.csv,2025-07-12 09:12:07.317347,2021-09-01 13:04:49.251,2024-Q1,7.44,0.12,Pincode 263145,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,263153,122862.0,145063523.32861927,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,14.51,0.123,Pincode 263153,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,249404,29920.0,50908110.627762645,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,5.09,0.03,Pincode 249404,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,263148,36708.0,44040057.21188532,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,4.4,0.037,Pincode 263148,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,248007,47627.0,81577284.76826127,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,8.16,0.048,Pincode 248007,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,244713,56107.0,79928844.49611677,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,7.99,0.056,Pincode 244713,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,263139,73076.0,120629942.10377908,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,12.06,0.073,Pincode 263139,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,249403,86805.0,134656009.67115256,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,13.47,0.087,Pincode 249403,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,247667,101106.0,177304303.07840964,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,17.73,0.101,Pincode 247667,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,247663,28202.0,36267487.3274291,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,3.63,0.028,Pincode 247663,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,pincode,248001,124628.0,261465699.4827249,TOTAL,29.0588,76.0856,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,26.15,0.125,Pincode 248001,Haryana,India,North India,True,3.0
top,transaction,country,india,2024,1,district,pithoragarh,31473.0,51625580.581978634,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,5.16,0.031,Pithoragarh,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,chamoli,23109.0,37928070.64293302,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,3.79,0.023,Chamoli,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,almora,39584.0,50535626.79560754,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,5.05,0.04,Almora,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,tehri garhwal,44916.0,79925226.8074092,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,7.99,0.045,Tehri Garhwal,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,pauri garhwal,87569.0,116427905.16679348,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,11.64,0.088,Pauri Garhwal,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,nainital,143993.0,221734345.9752604,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,22.17,0.144,Nainital,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,udham singh nagar,396961.0,460064933.193244,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,46.01,0.397,Udham Singh Nagar,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,haridwar,408449.0,653841352.4744893,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,65.38,0.408,Haridwar,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,dehradun,464526.0,908634049.1026804,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,90.86,0.465,Dehradun,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,uttarkashi,17994.0,31584871.420789883,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487881.0,,,top/transaction/country/india/state/uttarakhand/2018/2.csv,2025-07-12 09:12:07.318684,2021-09-01 13:04:47.881,2024-Q1,3.16,0.018,Uttarkashi,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,605006,591889.0,636412874.0,TOTAL,11.1271,78.6569,True,SUCCESS,1739974212548.0,,,top/transaction/country/india/state/puducherry/2024/3.csv,2025-07-12 09:12:07.327995,2025-02-19 14:10:12.548,2024-Q1,63.64,0.592,Pincode 605006,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605011,35334.0,69997953.78423943,TOTAL,11.1271,78.6569,True,SUCCESS,1630501492169.0,,,top/transaction/country/india/state/puducherry/2020/2.csv,2025-07-12 09:12:07.350503,2021-09-01 13:04:52.169,2024-Q1,7.0,0.035,Pincode 605011,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605007,39600.0,64493209.31337209,TOTAL,11.1271,78.6569,True,SUCCESS,1630501492169.0,,,top/transaction/country/india/state/puducherry/2020/2.csv,2025-07-12 09:12:07.350503,2021-09-01 13:04:52.169,2024-Q1,6.45,0.04,Pincode 605007,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605010,40672.0,66802177.34397437,TOTAL,11.1271,78.6569,True,SUCCESS,1630501492169.0,,,top/transaction/country/india/state/puducherry/2020/2.csv,2025-07-12 09:12:07.350503,2021-09-01 13:04:52.169,2024-Q1,6.68,0.041,Pincode 605010,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605002,214453.0,575796922.65806,TOTAL,11.1271,78.6569,True,SUCCESS,1630501492169.0,,,top/transaction/country/india/state/puducherry/2020/2.csv,2025-07-12 09:12:07.350503,2021-09-01 13:04:52.169,2024-Q1,57.58,0.214,Pincode 605002,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605004,7375.0,18377552.76742864,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,1.84,0.007,Pincode 605004,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605014,5270.0,8854892.643333165,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,0.89,0.005,Pincode 605014,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605008,7543.0,18002920.299626738,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,1.8,0.008,Pincode 605008,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,533464,6204.0,15165659.150808567,TOTAL,18.1124,79.0193,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,1.52,0.006,Pincode 533464,Telangana,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605013,5546.0,13256853.170874525,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,1.33,0.006,Pincode 605013,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605009,7188.0,17711370.503078043,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,1.77,0.007,Pincode 605009,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605107,9663.0,18000647.02760949,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,1.8,0.01,Pincode 605107,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,district,mahe,2686.0,3557654.224934818,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,0.36,0.003,Mahe,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,609602,13253.0,28014435.136365473,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,2.8,0.013,Pincode 609602,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,605001,18495.0,37995580.550372966,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,3.8,0.018,Pincode 605001,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,district,yanam,6204.0,15165659.150808567,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,1.52,0.006,Yanam,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,karaikal,18649.0,42127264.52392845,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,4.21,0.019,Karaikal,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,puducherry,102722.0,224950541.63276505,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,22.5,0.103,Puducherry,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,605110,11376.0,22195528.2148722,TOTAL,11.1271,78.6569,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/puducherry/2018/2.csv,2025-07-12 09:12:07.355934,2021-09-01 13:04:47.791,2024-Q1,2.22,0.011,Pincode 605110,Tamil Nadu,India,South India,True,3.0
top,transaction,country,india,2024,1,pincode,844101,4894839.0,8987133396.587275,TOTAL,25.0961,85.3131,True,SUCCESS,1674558244991.0,,,top/transaction/country/india/state/bihar/2022/4.csv,2025-07-12 09:12:07.357181,2023-01-24 11:04:04.991,2024-Q1,898.71,4.895,Pincode 844101,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,843322,6216302.0,10002272062.000242,TOTAL,25.0961,85.3131,True,SUCCESS,1669732367660.0,,,top/transaction/country/india/state/bihar/2022/3.csv,2025-07-12 09:12:07.360043,2022-11-29 14:32:47.660,2024-Q1,1000.23,6.216,Pincode 843322,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,sitamarhi,12134163.0,22642688423.69205,TOTAL,20.5937,78.9629,True,SUCCESS,1669732367660.0,,,top/transaction/country/india/state/bihar/2022/3.csv,2025-07-12 09:12:07.360043,2022-11-29 14:32:47.660,2024-Q1,2264.27,12.134,Sitamarhi,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,800004,9474104.0,9316400976.0,TOTAL,25.0961,85.3131,True,SUCCESS,1739974254339.0,,,top/transaction/country/india/state/bihar/2024/3.csv,2025-07-12 09:12:07.365327,2025-02-19 14:10:54.339,2024-Q1,931.64,9.474,Pincode 800004,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,purnea,48749298.0,65876499066.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974254339.0,,,top/transaction/country/india/state/bihar/2024/3.csv,2025-07-12 09:12:07.365327,2025-02-19 14:10:54.339,2024-Q1,6587.65,48.749,Purnea,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,843302,4219138.0,7186457770.0,TOTAL,25.0961,85.3131,True,SUCCESS,1692619248687.0,,,top/transaction/country/india/state/bihar/2023/2.csv,2025-07-12 09:12:07.371877,2023-08-21 12:00:48.687,2024-Q1,718.65,4.219,Pincode 843302,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,purnia,23962134.0,43347802163.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692619248687.0,,,top/transaction/country/india/state/bihar/2023/2.csv,2025-07-12 09:12:07.371877,2023-08-21 12:00:48.687,2024-Q1,4334.78,23.962,Purnia,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,803101,170456.0,191968826.025391,TOTAL,25.0961,85.3131,True,SUCCESS,1630501490148.0,,,top/transaction/country/india/state/bihar/2019/1.csv,2025-07-12 09:12:07.374460,2021-09-01 13:04:50.148,2024-Q1,19.2,0.17,Pincode 803101,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,siwan,1271446.0,3110551570.935919,TOTAL,20.5937,78.9629,True,SUCCESS,1630501491520.0,,,top/transaction/country/india/state/bihar/2020/1.csv,2025-07-12 09:12:07.385129,2021-09-01 13:04:51.520,2024-Q1,311.06,1.271,Siwan,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,846004,460846.0,1163052301.3487744,TOTAL,25.0961,85.3131,True,SUCCESS,1630501492695.0,,,top/transaction/country/india/state/bihar/2020/3.csv,2025-07-12 09:12:07.386418,2021-09-01 13:04:52.695,2024-Q1,116.31,0.461,Pincode 846004,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,854301,487292.0,1268278392.1333058,TOTAL,25.0961,85.3131,True,SUCCESS,1630501492695.0,,,top/transaction/country/india/state/bihar/2020/3.csv,2025-07-12 09:12:07.386418,2021-09-01 13:04:52.695,2024-Q1,126.83,0.487,Pincode 854301,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,841226,299693.0,804789205.1478413,TOTAL,25.0961,85.3131,True,SUCCESS,1630501491980.0,,,top/transaction/country/india/state/bihar/2020/2.csv,2025-07-12 09:12:07.388083,2021-09-01 13:04:51.980,2024-Q1,80.48,0.3,Pincode 841226,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,812002,407349.0,1486861039.3795865,TOTAL,25.0961,85.3131,True,SUCCESS,1630501491980.0,,,top/transaction/country/india/state/bihar/2020/2.csv,2025-07-12 09:12:07.388083,2021-09-01 13:04:51.980,2024-Q1,148.69,0.407,Pincode 812002,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,saran,1590231.0,3305092760.4327326,TOTAL,20.5937,78.9629,True,SUCCESS,1630501491980.0,,,top/transaction/country/india/state/bihar/2020/2.csv,2025-07-12 09:12:07.388083,2021-09-01 13:04:51.980,2024-Q1,330.51,1.59,Saran,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,842001,46883.0,60539500.78249085,TOTAL,25.0961,85.3131,True,SUCCESS,1630501486877.0,,,top/transaction/country/india/state/bihar/2018/1.csv,2025-07-12 09:12:07.390658,2021-09-01 13:04:46.877,2024-Q1,6.05,0.047,Pincode 842001,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,821115,161490.0,155866915.52145478,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487944.0,,,top/transaction/country/india/state/bihar/2018/3.csv,2025-07-12 09:12:07.391957,2021-09-01 13:04:47.944,2024-Q1,15.59,0.161,Pincode 821115,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,803216,190750.0,149096760.3603963,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487944.0,,,top/transaction/country/india/state/bihar/2018/3.csv,2025-07-12 09:12:07.391957,2021-09-01 13:04:47.944,2024-Q1,14.91,0.191,Pincode 803216,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,823003,212925.0,150070734.33575743,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487944.0,,,top/transaction/country/india/state/bihar/2018/3.csv,2025-07-12 09:12:07.391957,2021-09-01 13:04:47.944,2024-Q1,15.01,0.213,Pincode 823003,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,823002,175214.0,142041738.2368906,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487944.0,,,top/transaction/country/india/state/bihar/2018/3.csv,2025-07-12 09:12:07.391957,2021-09-01 13:04:47.944,2024-Q1,14.2,0.175,Pincode 823002,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,rohtas,701262.0,668806719.3479261,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487944.0,,,top/transaction/country/india/state/bihar/2018/3.csv,2025-07-12 09:12:07.391957,2021-09-01 13:04:47.944,2024-Q1,66.88,0.701,Rohtas,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,bhagalpur,422204.0,579615297.8454922,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487944.0,,,top/transaction/country/india/state/bihar/2018/3.csv,2025-07-12 09:12:07.391957,2021-09-01 13:04:47.944,2024-Q1,57.96,0.422,Bhagalpur,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,800020,184124.0,255946632.57811296,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,25.59,0.184,Pincode 800020,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,845401,105036.0,162911019.6857878,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,16.29,0.105,Pincode 845401,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,800026,87771.0,116753830.30754869,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,11.68,0.088,Pincode 800026,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,800001,251222.0,436289857.3300867,TOTAL,25.5941,85.1376,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,43.63,0.251,Patna,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,800015,77783.0,119762207.01277034,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,11.98,0.078,Pincode 800015,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,842002,74853.0,120529274.24303168,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,12.05,0.075,Pincode 842002,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,823001,71312.0,105788794.43860908,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,10.58,0.071,Pincode 823001,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,845438,78684.0,121397716.48532248,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,12.14,0.079,Pincode 845438,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,800006,289074.0,284053574.9517867,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,28.41,0.289,Pincode 800006,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,848101,67307.0,106553126.6398482,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,10.66,0.067,Pincode 848101,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,pashchim champaran,305553.0,542379988.9027045,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,54.24,0.306,Pashchim Champaran,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,patna,1650942.0,2328839155.6378717,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,232.88,1.651,Patna,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,muzaffarpur,554675.0,841276317.7006266,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,84.13,0.555,Muzaffarpur,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,purbi champaran,373033.0,650452550.5678003,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,65.05,0.373,Purbi Champaran,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,gaya,324390.0,438042055.7809132,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,43.8,0.324,Gaya,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,madhubani,286112.0,554829469.6286854,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,55.48,0.286,Madhubani,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,samastipur,316985.0,502582636.03288114,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,50.26,0.317,Samastipur,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,vaishali,316405.0,471071129.4019304,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,47.11,0.316,Vaishali,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,nalanda,306468.0,368156034.4352697,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,36.82,0.306,Nalanda,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,darbhanga,322140.0,569573309.6554229,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487612.0,,,top/transaction/country/india/state/bihar/2018/2.csv,2025-07-12 09:12:07.393387,2021-09-01 13:04:47.612,2024-Q1,56.96,0.322,Darbhanga,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,825401,1750451.0,3096506942.3167577,TOTAL,25.0961,85.3131,True,SUCCESS,1674558238389.0,,,top/transaction/country/india/state/jharkhand/2022/4.csv,2025-07-12 09:12:07.394797,2023-01-24 11:03:58.389,2024-Q1,309.65,1.75,Pincode 825401,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,827003,2942273.0,4553917226.5255165,TOTAL,25.0961,85.3131,True,SUCCESS,1674558238389.0,,,top/transaction/country/india/state/jharkhand/2022/4.csv,2025-07-12 09:12:07.394797,2023-01-24 11:03:58.389,2024-Q1,455.39,2.942,Pincode 827003,Bihar,India,East India,True,3.0
